_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64366987,loft-garden-wesola-etap-ii-84-97m2-apart-ogrodek-ID4m4Nd,LOFT GARDEN Wesoła ETAP II 84-97m2 apart. OGRÓDEK,https://www.otodom.pl/pl/ofertaloft-garden-wesola-etap-ii-84-97m2-apart-ogrodek-ID4m4Nd,1077000PLN,80PLN,13389PLN,80.44,FOUR,2023-06-28 13:51:36,,Warszawa,mazowieckie
64373997,sprzedam-mieszkanie-2-pokoje-stan-deweloperski-ID4m6Ch,Sprzedam mieszkanie 2 pokoje stan deweloperski,https://www.otodom.pl/pl/ofertasprzedam-mieszkanie-2-pokoje-stan-deweloperski-ID4m6Ch,660000PLN,800PLN,16430PLN,40.17,TWO,2023-06-30 13:36:21,ul. Edwarda Habicha,Warszawa,mazowieckie
64366898,loft-garden-wesola-etap-ii-ID4m4LM,Loft Garden Wesoła - ETAP II,https://www.otodom.pl/pl/ofertaloft-garden-wesola-etap-ii-ID4m4LM,1077000PLN,80PLN,12996PLN,82.87,FOUR,2023-06-28 13:40:59,,Warszawa,mazowieckie
64297296,3-pokojowe-mieszkanie-61m2-taras-bez-prowizji-ID4lMFa,3-pokojowe mieszkanie 61m2 + taras Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-61m2-taras-bez-prowizji-ID4lMFa,,,,61.1,THREE,2023-06-06 14:33:56,ul. Posag 7 Panien,Warszawa,mazowieckie
64335193,wyjatkowe-mieszkanie-w-srodmiesciu-ID4lVvp,Wyjątkowe mieszkanie w Śródmieściu,https://www.otodom.pl/pl/ofertawyjatkowe-mieszkanie-w-srodmiesciu-ID4lVvp,2150000PLN,,17769PLN,121,FOUR,2023-06-19 14:10:43,ul. Wiejska,Warszawa,mazowieckie
64302598,niesamowity-apartament-w-sercu-mokotowa-ID4lO2G,Niesamowity apartament w sercu Mokotowa,https://www.otodom.pl/pl/ofertaniesamowity-apartament-w-sercu-mokotowa-ID4lO2G,3311042PLN,,22912PLN,144.51,FOUR,2023-06-07 16:36:01,,Warszawa,mazowieckie
64294905,1-pokojowe-mieszkanie-30m2-balkon-bezposrednio-ID4lM2B,1-pokojowe mieszkanie 30m2 + balkon Bezpośrednio,https://www.otodom.pl/pl/oferta1-pokojowe-mieszkanie-30m2-balkon-bezposrednio-ID4lM2B,,,,30.29,ONE,2023-06-06 08:54:39,ul. Sarmacka,Warszawa,mazowieckie
64366504,duze-mieszkanie-z-ogrodem-ID4m4Fq,Duże mieszkanie z ogrodem,https://www.otodom.pl/pl/ofertaduze-mieszkanie-z-ogrodem-ID4m4Fq,1550000PLN,,8611PLN,180,FIVE,2023-06-28 12:36:33,,Warszawa,mazowieckie
64356803,wawer-goclwek-eleganckie-po-remoncie-z-ogrodem-ID4m28X,Wawer/Gocłwek Eleganckie po remoncie z ogrodem,https://www.otodom.pl/pl/ofertawawer-goclwek-eleganckie-po-remoncie-z-ogrodem-ID4m28X,920000PLN,1085PLN,12603PLN,73,THREE,2023-06-25 17:45:12,ul. Korkowa,Warszawa,mazowieckie
64340383,rakowiec-2-pokoje-garaz-nowe-budownictwo-ID4lXS7,Rakowiec ! 2 Pokoje ! Garaż ! Nowe Budownictwo !,https://www.otodom.pl/pl/ofertarakowiec-2-pokoje-garaz-nowe-budownictwo-ID4lXS7,729000PLN,490PLN,20250PLN,36,TWO,2023-06-20 17:26:20,,Warszawa,mazowieckie
64371512,dwupokojowe-mieszkanie-na-bemowie-ID4m5Yc,Dwupokojowe mieszkanie na Bemowie.,https://www.otodom.pl/pl/ofertadwupokojowe-mieszkanie-na-bemowie-ID4m5Yc,660000PLN,,14043PLN,47,TWO,2023-06-29 16:45:09,ul. Powstańców Śląskich,Warszawa,mazowieckie
64361724,miasteczko-wilanow-104-m2-z-ogrodkiem-ID4m3qk,Miasteczko Wilanów 104 m2 z ogródkiem,https://www.otodom.pl/pl/ofertamiasteczko-wilanow-104-m2-z-ogrodkiem-ID4m3qk,2000000PLN,875PLN,19225PLN,104.03,FIVE,2023-06-27 10:26:35,ul. Prymasa Augusta Hlonda,Warszawa,mazowieckie
64358228,przedwojenna-kamienica-stary-mokotow-cisza-ID4m2wV,"Przedwojenna kamienica, Stary Mokotów, cisza",https://www.otodom.pl/pl/ofertaprzedwojenna-kamienica-stary-mokotow-cisza-ID4m2wV,1550000PLN,,24650PLN,62.88,TWO,2023-06-26 11:21:49,,Warszawa,mazowieckie
64347272,mieszkanie-95-m-warszawa-ID4lZFe,"Mieszkanie, 95 m², Warszawa",https://www.otodom.pl/pl/ofertamieszkanie-95-m-warszawa-ID4lZFe,1700000PLN,,17895PLN,95,THREE,2023-06-22 15:30:15,,Warszawa,mazowieckie
64329388,mieszkanie-z-mozliwosciami-czeka-na-ciebie-ID4lW0M,"✅Mieszkanie z możliwościami, czeka na Ciebie!✅",https://www.otodom.pl/pl/ofertamieszkanie-z-mozliwosciami-czeka-na-ciebie-ID4lW0M,760000PLN,1200PLN,11446PLN,66.4,THREE,2023-06-16 16:00:44,ul. Jana Husa,Warszawa,mazowieckie
64322289,metro-stoklosy-apartament-z-balkonem-10m2-gotowy-ID4lTah,Metro Stokłosy Apartament z balkonem 10m2 Gotowy,https://www.otodom.pl/pl/ofertametro-stoklosy-apartament-z-balkonem-10m2-gotowy-ID4lTah,699000PLN,,19417PLN,36,TWO,2023-06-14 18:46:31,ul. rtm. Witolda Pileckiego,Warszawa,mazowieckie
64304157,mieszkanie-51-97-m-warszawa-ID4lOrP,"Mieszkanie, 51,97 m², Warszawa",https://www.otodom.pl/pl/ofertamieszkanie-51-97-m-warszawa-ID4lOrP,565000PLN,,10872PLN,51.97,THREE,2023-06-08 12:35:13,ul. Chełmżyńska,Warszawa,mazowieckie
64298975,apartament-inwestycyjny-w-samym-srodmiesciu-ID4lN6f,Apartament inwestycyjny w samym Śródmieściu.,https://www.otodom.pl/pl/ofertaapartament-inwestycyjny-w-samym-srodmiesciu-ID4lN6f,1990000PLN,700PLN,37775PLN,52.68,TWO,2023-06-06 22:15:04,,Warszawa,mazowieckie
64288821,mieszkanie-w-kamienicy-ul-mokotowska-ID4lKst,Mieszkanie w Kamienicy/ Ul. Mokotowska,https://www.otodom.pl/pl/ofertamieszkanie-w-kamienicy-ul-mokotowska-ID4lKst,1015000PLN,270PLN,31719PLN,32,ONE,2023-06-03 16:15:07,ul. Mokotowska,Warszawa,mazowieckie
64285998,4-pokoje-kuchnia-3-balkony-2-miejsca-w-garazu-ID4lJIV,"4 pokoje, kuchnia, 3 balkony, 2 miejsca w garażu",https://www.otodom.pl/pl/oferta4-pokoje-kuchnia-3-balkony-2-miejsca-w-garazu-ID4lJIV,1167763.83PLN,,10999PLN,106.17,FOUR,2023-06-02 13:57:30,ul. Poczty Gdańskiej,Warszawa,mazowieckie
